Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-28 00:00:00-05:00,89.73175862592235,90.55490159802936,88.58693207617576,88.71939086914062,31167300,0.0,0.0
2018-03-01 00:00:00-05:00,88.9275659439179,89.47632807021847,86.89336648846903,87.84896850585938,37135600,0.0,0.0
2018-03-02 00:00:00-05:00,86.6473604517097,88.13279752035561,85.96613961693593,88.0381851196289,32830400,0.0,0.0
2018-03-05 00:00:00-05:00,87.36641461748732,89.19246198115475,87.29072903305583,88.59639739990234,23901600,0.0,0.0
2018-03-06 00:00:00-05:00,89.25869818256186,89.4006203941909,87.93411012326025,88.29364013671875,22175800,0.0,0.0
2018-03-07 00:00:00-05:00,88.14227132797727,88.88025824658705,87.45158700608145,88.8045654296875,26716100,0.0,0.0
2018-03-08 00:00:00-05:00,89.19248642303852,89.97778322672613,88.71941710300477,89.3438720703125,25887800,0.0,0.0
2018-03-09 00:00:00-05:00,90.15752932727884,91.34020233154297,89.88314832407399,91.34020233154297,36937300,0.0,0.0
2018-03-12 00:00:00-04:00,91.30237656002676,91.97413411202464,90.86715366232944,91.55783081054688,26073700,0.0,0.0
2018-03-13 00:00:00-04:00,91.77543891037931,92.0025101401216,88.90864027256606,89.32494354248047,35387800,0.0,0.0
2018-03-14 00:00:00-04:00,89.9967127613995,90.27109384152614,88.46396551952601,88.79511260986328,32132000,0.0,0.0
2018-03-15 00:00:00-04:00,88.4923236579706,89.48577186828508,87.83002966340304,89.10731506347656,27611000,0.0,0.0
2018-03-16 00:00:00-04:00,89.58040015450639,90.24269426655067,88.86133281966943,89.50470733642578,49081300,0.0,0.0
2018-03-19 00:00:00-04:00,88.69100353780009,88.84238913290994,87.14880068454642,87.88678741455078,33344100,0.0,0.0
2018-03-20 00:00:00-04:00,88.03822123979613,88.71943513559367,87.99091141079084,88.11390686035156,23075200,0.0,0.0
2018-03-21 00:00:00-04:00,87.92466085205486,88.98433868831017,87.24343990149534,87.4989013671875,24457100,0.0,0.0
2018-03-22 00:00:00-04:00,86.35405438208743,86.80820402066284,84.83077809693481,84.95377349853516,38604700,0.0,0.0
2018-03-23 00:00:00-04:00,84.67937740885355,85.58766930590622,82.38972446721272,82.48433685302734,44068900,0.0,0.0
2018-03-26 00:00:00-04:00,85.7296092915507,88.93701820023085,85.53092107455308,88.72886657714844,56396800,0.0,0.0
2018-03-27 00:00:00-04:00,89.8263951983954,90.01562001880093,83.74272410416947,84.65101623535156,56569000,0.0,0.0
2018-03-28 00:00:00-04:00,84.98215721426192,86.31621592382757,84.0833285537978,84.5753173828125,52501100,0.0,0.0
2018-03-29 00:00:00-04:00,85.3227773550135,87.31913033446271,83.63865183910987,86.35406494140625,45867500,0.0,0.0
2018-04-02 00:00:00-04:00,85.59715652664899,85.98506958196091,82.79658726022166,83.75218200683594,48515400,0.0,0.0
2018-04-03 00:00:00-04:00,84.7550944898304,85.19978077088402,83.15611800309655,84.87808990478516,37213800,0.0,0.0
2018-04-04 00:00:00-04:00,83.11826797283905,87.76381159518812,83.00473596966252,87.35697174072266,35560000,0.0,0.0
2018-04-05 00:00:00-04:00,87.46106247534239,88.05712724909019,86.4770773753311,87.40428924560547,29771900,0.0,0.0
2018-04-06 00:00:00-04:00,86.56220060346706,87.47995601075364,84.66046760778296,85.37007141113281,38026000,0.0,0.0
2018-04-09 00:00:00-04:00,86.13644286176,88.15171510329894,85.73906645668977,85.8809814453125,31533900,0.0,0.0
2018-04-10 00:00:00-04:00,87.41373637531731,88.25579907187404,86.70413249270452,87.8773422241211,26812000,0.0,0.0
2018-04-11 00:00:00-04:00,87.0542147143364,88.26527096887288,86.55276241067344,86.91229248046875,24872100,0.0,0.0
2018-04-12 00:00:00-04:00,87.45157408246183,89.08839671831888,87.45157408246183,88.53963470458984,26758900,0.0,0.0
2018-04-13 00:00:00-04:00,88.98432189590504,89.10731729269797,87.46103845182812,88.06656646728516,23346100,0.0,0.0
2018-04-16 00:00:00-04:00,89.00327269970425,89.56149832067315,88.3882810631495,89.09788513183594,20288100,0.0,0.0
2018-04-17 00:00:00-04:00,89.88315519103386,91.34020930981995,89.76961597530351,90.89552307128906,26771000,0.0,0.0
2018-04-18 00:00:00-04:00,91.03746905358956,91.51053841494185,90.37516761661699,91.24562072753906,21043300,0.0,0.0
2018-04-19 00:00:00-04:00,91.24559993734222,91.8416645981859,90.20484180473015,90.9333724975586,23552500,0.0,0.0
2018-04-20 00:00:00-04:00,90.74415300902665,90.93337783417174,88.9843347050127,89.88316345214844,31154400,0.0,0.0
2018-04-23 00:00:00-04:00,90.58328782981509,91.10366683395446,89.53307363488878,90.21429443359375,22331800,0.0,0.0
2018-04-24 00:00:00-04:00,91.05636326557769,91.27397828725395,87.432658453935,88.10441589355469,34524800,0.0,0.0
2018-04-25 00:00:00-04:00,88.27472553148866,88.27472553148866,85.4173831999185,87.33804321289062,33729300,0.0,0.0
2018-04-26 00:00:00-04:00,88.51127918647757,90.02509967841831,88.08551243600125,89.18303680419922,42529000,0.0,0.0
2018-04-27 00:00:00-04:00,92.34310652259121,92.62695093036464,88.85186073037168,90.65898132324219,48272800,0.0,0.0
2018-04-30 00:00:00-04:00,91.14151046564889,91.20773986248419,88.13279017512866,88.48285675048828,41523600,0.0,0.0
2018-05-01 00:00:00-04:00,88.1895745587817,90.15754450153388,87.79219809489838,89.88316345214844,31408900,0.0,0.0
2018-05-02 00:00:00-04:00,89.87370797274896,90.04401321778722,88.17066274083129,88.47342681884766,27471000,0.0,0.0
2018-05-03 00:00:00-04:00,87.95304332871686,89.81693752437707,87.47051062188179,89.00325775146484,31142500,0.0,0.0
2018-05-04 00:00:00-04:00,88.29363976933335,90.23322647711147,87.91518294605184,90.03453826904297,22531300,0.0,0.0
2018-05-07 00:00:00-04:00,90.04399678387271,91.50105089917008,89.97776737947117,91.03744506835938,24242000,0.0,0.0
2018-05-08 00:00:00-04:00,90.68738254268455,90.9806904145767,89.93993218925714,90.6495361328125,23484600,0.0,0.0
2018-05-09 00:00:00-04:00,90.83876456237061,91.74705670771154,89.9304724170297,91.71867370605469,27327400,0.0,0.0
2018-05-10 00:00:00-04:00,92.21066215471583,92.67426802273377,91.82274910307837,92.63642883300781,22388100,0.0,0.0
2018-05-11 00:00:00-04:00,92.53235614413784,92.59858555609426,91.81328880113615,92.43773651123047,16778300,0.0,0.0
2018-05-14 00:00:00-04:00,92.64589365481602,93.37442444805693,92.06874850844359,92.74996948242188,19454100,0.0,0.0
2018-05-15 00:00:00-04:00,92.00251610236572,92.57966122998025,91.15098991256846,92.07820892333984,24594000,0.0,0.0
2018-05-16 00:00:00-04:00,92.51532244422252,92.55333289589545,91.81214721265421,92.3157730102539,17384700,0.42,0.0
2018-05-17 00:00:00-04:00,91.94516831352765,92.68635390120286,91.06144536289533,91.39402770996094,17246700,0.0,0.0
2018-05-18 00:00:00-04:00,91.23248115717057,92.10669961092958,91.23248115717057,91.5650634765625,17865800,0.0,0.0
2018-05-21 00:00:00-04:00,92.17324299379635,93.13298703840485,91.98319796999898,92.7433853149414,19422500,0.0,0.0
2018-05-22 00:00:00-04:00,92.81938933746602,93.28500463588593,92.36327121368107,92.64834594726562,15441200,0.0,0.0
2018-05-23 00:00:00-04:00,91.89765437265942,93.81714208043786,91.52706157507129,93.75062561035156,21251200,0.0,0.0
2018-05-24 00:00:00-04:00,93.81714349081992,94.01669290407868,91.99267824862964,93.41803741455078,26649300,0.0,0.0
2018-05-25 00:00:00-04:00,93.40854886110766,94.05471203261983,92.99044114726087,93.46556091308594,18363900,0.0,0.0
2018-05-29 00:00:00-04:00,92.97142649717021,93.95967641840917,92.39178708879389,93.13297271728516,28671000,0.0,0.0
2018-05-30 00:00:00-04:00,93.41803903671922,94.31126644946087,93.03794905234143,94.02619171142578,22158500,0.0,0.0
2018-05-31 00:00:00-04:00,94.34928879672319,95.01445360302343,93.70312559213754,93.92167663574219,34140900,0.0,0.0
2018-06-01 00:00:00-04:00,94.339756681137,95.84113651725897,94.23522977800506,95.77462005615234,28655600,0.0,0.0
2018-06-04 00:00:00-04:00,96.22124545241967,96.79138765300755,95.83164381133791,96.61083984375,27281600,0.0,0.0
2018-06-05 00:00:00-04:00,96.92441740663605,97.2379981440684,96.47780373509626,97.10496520996094,23514400,0.0,0.0
2018-06-06 00:00:00-04:00,97.38055561940563,97.49457972948137,96.82941492153057,97.39005279541016,21122900,0.0,0.0
2018-06-07 00:00:00-04:00,97.54207332296285,97.58008376794439,95.38502588120512,95.86014556884766,28232200,0.0,0.0
2018-06-08 00:00:00-04:00,96.059722807043,96.87692948660536,95.53709534902265,96.5728530883789,22165100,0.0,0.0
2018-06-11 00:00:00-04:00,95.98370280334974,96.53483625451761,95.66061757359354,96.02171325683594,23490900,0.0,0.0
2018-06-12 00:00:00-04:00,96.06919603050454,96.40177835026911,95.73661371073999,96.26874542236328,18325200,0.0,0.0
2018-06-13 00:00:00-04:00,96.65835303974545,96.93392333603431,95.55607185459006,95.8316421508789,29492900,0.0,0.0
2018-06-14 00:00:00-04:00,96.59184929656095,96.95293770663748,95.97419215452692,96.373291015625,25691800,0.0,0.0
2018-06-15 00:00:00-04:00,96.45881131403453,96.47781291367855,95.09046414760512,95.14747619628906,65738600,0.0,0.0
2018-06-18 00:00:00-04:00,95.03345388539536,96.07871587951067,94.47280881370726,95.84115600585938,23586000,0.0,0.0
2018-06-19 00:00:00-04:00,94.69136708735734,95.97418895512394,94.54882971321616,95.84115600585938,28653100,0.0,0.0
2018-06-20 00:00:00-04:00,96.32577596439883,97.41854553559148,96.08821610113927,96.80089569091797,26180800,0.0,0.0
2018-06-21 00:00:00-04:00,97.00045097052127,97.36153937459582,95.8601592080848,96.10722351074219,23198200,0.0,0.0
2018-06-22 00:00:00-04:00,95.41354370117188,95.75562322281242,94.67235086332164,95.41354370117188,38923100,0.0,0.0
2018-06-25 00:00:00-04:00,95.02395051431533,95.12847743986124,92.45830675032965,93.49406433105469,35433300,0.0,0.0
2018-06-26 00:00:00-04:00,93.90264736089111,95.0999509091385,93.8361308998635,94.14971160888672,26897200,0.0,0.0
2018-06-27 00:00:00-04:00,94.62484491302071,95.04294533563144,92.55332264956895,92.68635559082031,31298400,0.0,0.0
2018-06-28 00:00:00-04:00,92.5343152477077,94.17823268994675,92.42029115328184,93.72211456298828,26650700,0.0,0.0
2018-06-29 00:00:00-04:00,94.00718606547495,94.93842388651866,93.43704386369886,93.70310974121094,28053200,0.0,0.0
2018-07-02 00:00:00-04:00,93.21848647747333,95.0809548871948,93.12346398458223,95.033447265625,19564500,0.0,0.0
2018-07-03 00:00:00-04:00,95.48005071782022,95.62258081699645,94.01668128502159,94.12120819091797,14670300,0.0,0.0
2018-07-05 00:00:00-04:00,94.5488189084169,94.94791771060261,94.10220523703003,94.79588317871094,18977400,0.0,0.0
2018-07-06 00:00:00-04:00,94.91941261129989,96.3827821499513,94.71035878438522,96.126220703125,19234600,0.0,0.0
2018-07-09 00:00:00-04:00,96.59184587052579,97.16198811612232,96.21174862354411,96.78189086914062,18212000,0.0,0.0
2018-07-10 00:00:00-04:00,96.92442080816444,97.40904494213567,96.79138786938825,97.0384521484375,19293100,0.0,0.0
2018-07-11 00:00:00-04:00,96.11671794433713,97.24749791444016,96.06920307385111,96.9054183959961,19644600,0.0,0.0
2018-07-12 00:00:00-04:00,97.65610942828822,99.21450886534441,97.6181062283801,99.00545501708984,24335900,0.0,0.0
2018-07-13 00:00:00-04:00,99.17650238511035,100.34529294749201,98.91042922684036,100.18375396728516,24635200,0.0,0.0
2018-07-16 00:00:00-04:00,100.15523625726718,100.55433507348502,99.3190209283329,99.68962097167969,21786900,0.0,0.0
2018-07-17 00:00:00-04:00,99.4045617922093,101.20051399581683,99.1289914475086,100.6778793334961,25901700,0.0,0.0
2018-07-18 00:00:00-04:00,100.6683714882549,100.77289840964073,99.509078178159,99.88917541503906,29493900,0.0,0.0
2018-07-19 00:00:00-04:00,99.70863525686399,100.06972367227871,98.72038526495004,99.20500946044922,40171600,0.0,0.0
2018-07-20 00:00:00-04:00,102.7018872837989,102.81591138438375,100.80140827669567,100.98194885253906,56004000,0.0,0.0
2018-07-23 00:00:00-04:00,101.01044547544033,102.75888239385714,100.84889927665657,102.59734344482422,29707000,0.0,0.0
2018-07-24 00:00:00-04:00,103.16750195361594,103.405061827991,101.92269053181121,102.30278778076172,26316600,0.0,0.0
2018-07-25 00:00:00-04:00,102.58786560495759,105.61913222698129,102.24577877144853,105.31505584716797,30702100,0.0,0.0
2018-07-26 00:00:00-04:00,105.22952395305681,105.47658826179888,104.05122896096377,104.1652603149414,31372100,0.0,0.0
2018-07-27 00:00:00-04:00,104.69737580803678,104.69737580803678,100.85840781977922,102.32177734375,37005300,0.0,0.0
2018-07-30 00:00:00-04:00,101.85616735421151,102.17924528222011,99.5470852372476,100.1267318725586,34668300,0.0,0.0
2018-07-31 00:00:00-04:00,101.19099362258062,101.40955187867537,100.13622728831102,100.80139923095703,27655200,0.0,0.0
2018-08-01 00:00:00-04:00,100.75390280944963,101.15300169826642,100.17425607817883,100.99146270751953,23628700,0.0,0.0
2018-08-02 00:00:00-04:00,100.1552592531999,102.71139894851713,99.62312012631068,102.21727752685547,26104300,0.0,0.0
2018-08-03 00:00:00-04:00,102.43580871302734,102.67336855953273,101.50457092483568,102.66386413574219,18659600,0.0,0.0
2018-08-06 00:00:00-04:00,102.73989247370973,103.02495996032873,102.20775344913451,102.7493896484375,20265900,0.0,0.0
2018-08-07 00:00:00-04:00,103.15799792939406,103.67112813000753,102.78740510390966,103.46207427978516,16080200,0.0,0.0
2018-08-08 00:00:00-04:00,103.8896906022298,104.28878946891287,103.34805435465925,104.0417251586914,15487500,0.0,0.0
2018-08-09 00:00:00-04:00,104.25076374188238,104.67837582188842,104.14623682786433,104.21275329589844,13677200,0.0,0.0
2018-08-10 00:00:00-04:00,103.97518673410251,104.23175541549459,102.98693695156611,103.57608795166016,18183700,0.0,0.0
2018-08-13 00:00:00-04:00,103.80414669680123,104.12723185230972,102.72087439552469,102.82540130615234,18472500,0.0,0.0
2018-08-14 00:00:00-04:00,103.15799115205853,104.28877840410556,102.6638698337931,104.10823059082031,16788300,0.0,0.0
2018-08-15 00:00:00-04:00,103.48821588854193,103.96516407697534,101.89521068581072,102.69648742675781,29982800,0.42,0.0
2018-08-16 00:00:00-04:00,103.3069660661311,103.84114563356022,102.35306982277864,102.6773910522461,21384300,0.0,0.0
2018-08-17 00:00:00-04:00,102.41030461903969,102.92540948062054,101.77119586172032,102.62016296386719,18061500,0.0,0.0
2018-08-20 00:00:00-04:00,102.55339466956217,102.92541364949693,101.57088263139337,101.94290161132812,17914200,0.0,0.0
2018-08-21 00:00:00-04:00,101.99059067892583,102.40076637915077,100.96992192873604,101.09393310546875,22881900,0.0,0.0
2018-08-22 00:00:00-04:00,100.96990911607736,102.39121238538955,100.9031366746372,102.1241226196289,18000600,0.0,0.0
2018-08-23 00:00:00-04:00,102.2099881565788,103.1925001634293,101.94289836182152,102.60108184814453,18167700,0.0,0.0
2018-08-24 00:00:00-04:00,102.70600393881111,103.55497098973781,102.60107477272798,103.40235137939453,17234000,0.0,0.0
2018-08-27 00:00:00-04:00,104.232232472201,104.58517667904553,103.5072766147127,104.5470199584961,19662300,0.0,0.0
2018-08-28 00:00:00-04:00,104.87134349348548,105.40552300065893,104.7282576175926,105.17658996582031,19151500,0.0,0.0
2018-08-29 00:00:00-04:00,105.35784420954448,106.86500212141895,105.18614258315813,106.85546112060547,20818000,0.0,0.0
2018-08-30 00:00:00-04:00,106.52159124781436,107.41825604119903,106.30219918835901,106.78868103027344,22798700,0.0,0.0
2018-08-31 00:00:00-04:00,106.54066821204103,107.5804115699881,106.37850032808427,107.15116119384766,23222700,0.0,0.0
2018-09-04 00:00:00-04:00,105.73938688707466,106.79821219693928,105.13843493187451,106.55973815917969,22634600,0.0,0.0
2018-09-05 00:00:00-04:00,105.89203545391449,106.28312917156819,103.11619359255722,103.48821258544922,32872400,0.0,0.0
2018-09-06 00:00:00-04:00,103.2592698127641,103.96515100515067,102.55338862037752,103.72667694091797,23477600,0.0,0.0
2018-09-07 00:00:00-04:00,103.24018948249687,103.70759658526441,102.2862932773751,103.22110748291016,22498600,0.0,0.0
2018-09-10 00:00:00-04:00,103.82206100085135,104.5851808872451,103.36419489113558,104.33716583251953,20727900,0.0,0.0
2018-09-11 00:00:00-04:00,103.87930588572985,106.44528191871996,103.86976488522997,106.11141967773438,24301800,0.0,0.0
2018-09-12 00:00:00-04:00,106.29264840131295,106.69328303811305,105.41506568899365,106.55973815917969,18891100,0.0,0.0
2018-09-13 00:00:00-04:00,106.95085071182868,108.48662426432186,106.95085071182868,107.70442962646484,26055600,0.0,0.0
2018-09-14 00:00:00-04:00,108.1336779940297,108.48662222162662,107.25609520274357,108.14321899414062,19122300,0.0,0.0
2018-09-17 00:00:00-04:00,108.44845929093938,108.45799301285383,106.70282753075217,106.96991729736328,20736500,0.0,0.0
2018-09-18 00:00:00-04:00,107.01762955006468,108.45800774097877,106.56929711909291,107.9906005859375,22170900,0.0,0.0
2018-09-19 00:00:00-04:00,107.83799025828675,108.0955390825131,105.92065646850595,106.55022430419922,21728400,0.0,0.0
2018-09-20 00:00:00-04:00,107.10348765149591,108.55341426884247,106.76962536383455,108.33401489257812,23714500,0.0,0.0
2018-09-21 00:00:00-04:00,108.74417243740054,109.97469947251027,108.27676531291183,108.9921875,71229700,0.0,0.0
2018-09-24 00:00:00-04:00,107.81890371371767,109.60269251541273,107.04624999592994,109.38329315185547,27334500,0.0,0.0
2018-09-25 00:00:00-04:00,109.50728562663139,109.79345011731182,108.50569171512393,109.17341613769531,22668000,0.0,0.0
2018-09-26 00:00:00-04:00,109.19248945610165,109.75528467071906,108.4961420899371,108.72508239746094,19352000,0.0,0.0
2018-09-27 00:00:00-04:00,109.48822141410163,109.61223259676125,108.93495978686285,109.13528442382812,19091300,0.0,0.0
2018-09-28 00:00:00-04:00,108.92541295029666,109.28789089813425,108.43892383472857,109.09711456298828,21647800,0.0,0.0
2018-10-01 00:00:00-04:00,109.45960159395678,110.34672545353672,109.4405268699196,110.27995300292969,18883100,0.0,0.0
2018-10-02 00:00:00-04:00,109.9842495399979,110.49934715283399,109.16389811562719,109.8411636352539,20787200,0.0,0.0
2018-10-03 00:00:00-04:00,110.09871884687308,110.82368213614106,109.63131165665841,109.86024475097656,16648000,0.0,0.0
2018-10-04 00:00:00-04:00,109.32604131069169,109.46912719261798,106.48342750412047,107.58995056152344,34821700,0.0,0.0
2018-10-05 00:00:00-04:00,107.437336327728,107.95244119671113,105.53908475181598,106.96038818359375,29068900,0.0,0.0
2018-10-08 00:00:00-04:00,106.51206371820653,106.86500068941204,104.29901732881486,105.7394027709961,29640600,0.0,0.0
2018-10-09 00:00:00-04:00,106.01602237610771,107.86658332056805,105.69170116355097,107.08438873291016,26198600,0.0,0.0
2018-10-10 00:00:00-04:00,106.11142819771375,106.35944328706731,100.91269598846483,101.26564025878906,61376300,0.0,0.0
2018-10-11 00:00:00-04:00,100.49297376763188,103.90792426888537,99.39599156690339,101.02716064453125,63904300,0.0,0.0
2018-10-12 00:00:00-04:00,103.98424534934955,106.11143017933088,102.18138179195121,104.51842498779297,47742100,0.0,0.0
2018-10-15 00:00:00-04:00,103.88883778133162,104.43255831975635,102.01919484036722,102.63922882080078,32068100,0.0,0.0
2018-10-16 00:00:00-04:00,104.48978924628574,106.27357773676616,103.92698671131369,105.88247680664062,31610200,0.0,0.0
2018-10-17 00:00:00-04:00,106.53113072260477,106.65513461192789,104.49933438286082,105.60585021972656,26548200,0.0,0.0
2018-10-18 00:00:00-04:00,105.02397422266326,105.43414989561872,102.85863296715928,103.49774169921875,32506200,0.0,0.0
2018-10-19 00:00:00-04:00,103.90793181318497,105.74895209729218,103.22112526277064,103.65038299560547,32785500,0.0,0.0
2018-10-22 00:00:00-04:00,104.27993993196347,105.44369454563885,103.24973021385892,104.57564544677734,26545600,0.0,0.0
2018-10-23 00:00:00-04:00,102.80138531307541,103.94606506445056,100.2640253278465,103.11617279052734,43770400,0.0,0.0
2018-10-24 00:00:00-04:00,103.41190099199883,103.48820716470036,96.9063212636281,97.60266876220703,63897800,0.0,0.0
2018-10-25 00:00:00-04:00,101.63764271460363,104.23223425755407,101.256082780224,103.30696105957031,61646800,0.0,0.0
2018-10-26 00:00:00-04:00,100.81730245757659,103.73622281198969,99.93017860587145,102.02874755859375,55523100,0.0,0.0
2018-10-29 00:00:00-04:00,103.12572630661336,103.68852161250283,96.9444752763633,99.06212615966797,55162000,0.0,0.0
2018-10-30 00:00:00-04:00,98.88089753059916,99.56769677823314,95.49456263195889,98.94766998291016,65350900,0.0,0.0
2018-10-31 00:00:00-04:00,100.57882503202978,103.15434204982552,100.53112730747205,101.88565826416016,51062400,0.0,0.0
2018-11-01 00:00:00-04:00,102.11459718601792,102.37214597314848,100.66467080041726,101.03668975830078,33384200,0.0,0.0
2018-11-02 00:00:00-04:00,101.5708868004351,102.37215624313666,100.14004227190954,101.26564025878906,37680200,0.0,0.0
2018-11-05 00:00:00-05:00,101.46594178378362,102.77277492485057,101.01760940372544,102.55338287353516,27922100,0.0,0.0
2018-11-06 00:00:00-05:00,102.42937176261874,103.82205934710062,101.38008739377904,102.75370025634766,24340200,0.0,0.0
2018-11-07 00:00:00-05:00,104.3944249224871,107.06533049067465,104.35626819295773,106.7982406616211,37901700,0.0,0.0
2018-11-08 00:00:00-05:00,106.64559811170336,107.03669176947417,105.79663107559186,106.597900390625,25644100,0.0,0.0
2018-11-09 00:00:00-05:00,105.73941117717897,106.31174754374717,103.74577125680848,104.51842498779297,32039200,0.0,0.0
2018-11-12 00:00:00-05:00,104.37533284338994,104.89043772583453,101.20839737468164,101.94290161132812,33621800,0.0,0.0
2018-11-13 00:00:00-05:00,102.59154373267204,103.72667531178878,101.7234946592261,102.0096664428711,35374600,0.0,0.0
2018-11-14 00:00:00-05:00,103.56164000417702,103.71492623811427,100.0840407989872,100.56304931640625,39495100,0.46,0.0
2018-11-15 00:00:00-05:00,100.58223208313295,103.27426560750527,99.54757897664588,102.77609252929688,38505200,0.0,0.0
2018-11-16 00:00:00-05:00,102.5844753890193,104.30890182671313,102.31623176376186,103.7436752319336,33502100,0.0,0.0
2018-11-19 00:00:00-05:00,103.72451718555607,104.00234304571204,99.20268222151338,100.2277603149414,44773900,0.0,0.0
2018-11-20 00:00:00-05:00,97.52613622178401,98.64701438861259,95.1789901213943,97.43991088867188,64052500,0.0,0.0
2018-11-21 00:00:00-05:00,99.25059251514054,100.04574864191797,97.9476883801365,98.78116607666016,28130600,0.0,0.0
2018-11-23 00:00:00-05:00,97.88061146349443,99.45175902085377,97.71775030050873,98.74282836914062,13823100,0.0,0.0
2018-11-26 00:00:00-05:00,100.39062237858329,102.15337050265342,100.18943964545079,102.00009155273438,32336200,0.0,0.0
2018-11-27 00:00:00-05:00,101.80846743077,102.82397046141578,100.93667572675827,102.6419448852539,29124500,0.0,0.0
2018-11-28 00:00:00-05:00,103.36046600299524,106.6560472191103,103.33172665898572,106.45486450195312,46788500,0.0,0.0
2018-11-29 00:00:00-05:00,105.69803325342322,106.45486767428643,104.45260804256662,105.56391143798828,28123200,0.0,0.0
2018-11-30 00:00:00-05:00,106.05250197949998,106.31117071869629,104.7687624294157,106.23452758789062,33665600,0.0,0.0
2018-12-03 00:00:00-05:00,108.25595452175557,108.65832003216765,106.08125847435439,107.3841552734375,34732800,0.0,0.0
2018-12-04 00:00:00-05:00,107.24043617250473,107.91104521673991,103.6670291848477,103.9640121459961,45197000,0.0,0.0
2018-12-06 00:00:00-05:00,101.37738293087834,104.65380010150727,100.59180909507096,104.60590362548828,49107400,0.0,0.0
2018-12-07 00:00:00-05:00,103.8299117895127,104.85499000268733,99.92120678124849,100.41937255859375,45044900,0.0,0.0
2018-12-10 00:00:00-05:00,100.40021259548833,103.44670779965054,99.52841337337063,103.07307434082031,40801500,0.0,0.0
2018-12-11 00:00:00-05:00,105.19029708848102,106.2920110799106,102.92937579128527,104.03108978271484,42381900,0.0,0.0
2018-12-12 00:00:00-05:00,106.23451209434987,106.59855594894672,104.46218198022514,104.50050354003906,36183000,0.0,0.0
2018-12-13 00:00:00-05:00,104.9795197451241,106.21536273033978,104.06939907849248,104.85497283935547,31333400,0.0,0.0
2018-12-14 00:00:00-05:00,103.70535917301765,104.6729585661197,101.07081194229434,101.57855987548828,47043100,0.0,0.0
2018-12-17 00:00:00-05:00,100.98459622297041,101.35822234499481,97.43992820935857,98.57038879394531,56957300,0.0,0.0
2018-12-18 00:00:00-05:00,99.39427656727297,100.12237162770872,98.21591228931892,99.60504150390625,49319200,0.0,0.0
2018-12-19 00:00:00-05:00,99.29848568532854,102.3928771932209,97.09504316966044,99.33680725097656,68198200,0.0,0.0
2018-12-20 00:00:00-05:00,98.72366879990541,99.93076512886034,94.63293153561938,97.24832153320312,70334200,0.0,0.0
2018-12-21 00:00:00-05:00,97.36328597706988,98.67577218005806,93.36835598376787,94.10603332519531,111242100,0.0,0.0
2018-12-24 00:00:00-05:00,93.5791416357159,93.85696756388784,90.03448011452909,90.17817687988281,43935200,0.0,0.0
2018-12-26 00:00:00-05:00,91.14574495037739,96.46274269974224,90.01528449686785,96.33819580078125,51634800,0.0,0.0
2018-12-27 00:00:00-05:00,95.13111257525792,96.94176453072764,92.35286118403681,96.93218231201172,49498500,0.0,0.0
2018-12-28 00:00:00-05:00,97.8039726951297,98.11054521665811,95.34186877706159,96.17534637451172,38196300,0.0,0.0
